ID_Cliente,Evasion,Genero,Es_Senior,¿Cliente con pareja?,¿Cliente con dependientes?,Tiempo_con_la_empresa,¿Servicio_Telefono?,¿Varias_Lineas_Telefono?,Servicio_Internet,¿Seguridad_Online?,¿Copia_de_Seguridad_Online?,¿Proteccion_Dispositivos?,¿Soporte_Tecnico_Internet?,¿TV_Streaming?,¿Peliculas_Streaming?,Tipo_Contrato,¿Factura_Electronica?,Metodo_Pago,Facturacion_Mensual,Facturacion_Total,Cuentas_Diarias
5832,1.0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,3,69.8,134.7,2.3266666666666667
5834,1.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,75.45,75.45,2.515
5835,1.0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,76.95,228.4,2.565
5837,0.0,0,0,1,1,21,1,0,0,0,1,0,0,1,0,1,1,3,58.85,1215.45,1.9616666666666667
5839,0.0,1,0,0,0,16,1,0,1,0,0,0,1,0,0,0,1,3,74.55,1170.5,2.485
5840,0.0,0,0,1,1,16,1,0,0,1,1,0,1,0,1,2,0,2,68.25,1114.85,2.275
5842,1.0,0,0,1,0,5,1,0,1,1,0,1,0,0,1,0,1,1,88.9,454.15,2.9633333333333334
5843,0.0,0,0,0,0,18,1,0,0,0,0,1,0,0,0,0,1,1,50.0,892.7,1.6666666666666667
5844,0.0,0,0,1,1,33,1,0,0,1,1,1,0,0,0,1,1,1,58.45,1955.4,1.9483333333333335
5845,0.0,1,0,1,1,35,1,0,2,0,0,0,0,0,0,2,0,1,20.1,655.3,0.67
5846,0.0,1,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,2,24.45,1730.65,0.815
5846,0.0,1,0,1,1,71,1,0,0,1,0,1,1,0,1,2,1,3,70.85,4973.4,2.3616666666666664
5846,0.0,0,0,1,1,33,1,1,1,0,1,1,1,0,0,0,0,3,88.6,2888.7,2.953333333333333
5847,0.0,1,0,0,0,22,1,0,2,0,0,0,0,0,0,1,0,1,20.3,475.1,0.6766666666666666
5848,0.0,0,0,0,0,68,1,0,2,0,0,0,0,0,0,2,0,2,20.05,1386.9,0.6683333333333333
5849,0.0,1,0,0,1,27,1,0,2,0,0,0,0,0,0,1,0,3,20.05,552.9,0.6683333333333333
5850,0.0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,1,20.2,123.65,0.6733333333333333
5854,0.0,1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,1,25.4,1782.05,0.8466666666666666
5855,0.0,0,0,1,0,49,1,1,1,1,1,1,1,0,1,2,0,3,106.65,5174.35,3.555
5857,0.0,1,1,1,0,44,1,1,1,0,0,1,0,1,0,0,1,0,89.2,4040.2,2.9733333333333336
5857,0.0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,1,0,2,20.5,38.25,0.6833333333333333
5858,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.45,44.45,1.4816666666666667
5859,0.0,1,0,1,1,26,1,0,2,0,0,0,0,0,0,2,1,3,19.15,515.75,0.6383333333333333
5862,0.0,1,0,0,0,46,0,0,0,1,0,1,1,1,1,2,1,2,60.75,2893.4,2.025
5863,0.0,0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,1,18.85,163.2,0.6283333333333334
5868,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,31.35,31.35,1.0450000000000002
5868,0.0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,20.25,20.25,0.675
5868,1.0,1,1,1,0,6,1,0,1,0,1,0,0,0,1,0,1,0,84.2,519.15,2.8066666666666666
5871,0.0,1,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,1,19.8,607.7,0.66
5872,0.0,0,0,0,0,60,0,0,0,1,0,1,0,0,1,1,1,0,44.45,2773.9,1.4816666666666667
5875,1.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.9,69.9,2.33
5876,1.0,0,0,1,1,6,1,0,0,1,1,0,0,0,0,0,0,3,55.9,365.35,1.8633333333333333
5876,0.0,0,0,1,1,23,1,0,2,0,0,0,0,0,0,1,0,1,20.05,415.1,0.6683333333333333
5879,0.0,0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,0,2,88.05,6520.8,2.935
5879,0.0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,75.25,888.65,2.5083333333333333
5882,0.0,0,0,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,34.25,163.55,1.1416666666666666
5883,1.0,1,0,0,0,19,1,1,1,0,1,0,0,1,1,0,1,0,99.95,1931.75,3.3316666666666666
5884,0.0,0,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,2,25.1,1857.85,0.8366666666666667
5884,1.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,69.4,69.4,2.3133333333333335
5886,0.0,1,0,1,0,35,1,1,1,0,0,0,1,0,1,0,1,2,89.85,3161.2,2.9949999999999997
5887,0.0,1,0,1,1,58,1,1,1,0,0,1,1,0,1,2,0,2,94.35,5563.65,3.145
5889,1.0,0,1,1,0,50,1,1,1,0,1,1,0,1,0,0,1,0,95.05,4888.7,3.1683333333333334
5889,1.0,0,0,0,0,13,1,1,1,0,0,0,0,0,1,0,1,0,84.6,1115.2,2.82
5893,0.0,0,0,0,1,72,1,0,2,0,0,0,0,0,0,2,1,1,19.75,1567.0,0.6583333333333333
5893,0.0,1,0,0,0,56,1,0,0,0,1,1,1,1,1,2,1,3,81.8,4534.45,2.7266666666666666
5895,0.0,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1,70.05,657.5,2.335
5896,1.0,1,0,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,50.15,168.15,1.6716666666666666
5897,0.0,0,1,1,0,67,1,1,1,1,1,0,0,1,1,1,1,0,105.6,7112.15,3.52
5898,0.0,1,0,1,1,31,1,1,1,1,0,1,1,0,0,0,0,0,89.3,2823.0,2.9766666666666666
5899,1.0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,1,1,75.0,999.45,2.5
5899,0.0,1,0,0,0,31,1,0,1,0,1,0,0,1,1,0,1,0,94.5,2979.2,3.15
5902,0.0,0,0,1,1,70,1,0,2,0,0,0,0,0,0,2,1,3,20.15,1411.2,0.6716666666666666
5906,0.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,19.5,19.5,0.65
5906,1.0,0,0,1,1,45,1,0,0,0,1,0,1,0,0,1,1,3,54.15,2319.8,1.805
5906,0.0,0,0,1,1,55,1,1,0,1,1,0,1,1,0,1,1,3,75.0,4213.9,2.5
5908,1.0,1,1,0,0,15,1,1,1,0,0,0,0,0,0,0,1,3,74.2,1133.9,2.4733333333333336
5909,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,56.25,56.25,1.875
5913,0.0,1,1,1,0,34,1,0,1,1,0,0,1,1,0,1,0,1,90.15,3128.8,3.0050000000000003
5914,1.0,0,1,0,0,18,1,1,1,0,1,0,1,0,0,0,1,0,85.45,1505.85,2.8483333333333336
5914,0.0,0,0,1,0,32,1,0,2,0,0,0,0,0,0,1,0,1,19.3,593.2,0.6433333333333333
5914,0.0,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,2,115.8,8424.9,3.86
5915,0.0,1,0,1,0,70,1,1,0,1,1,1,1,1,0,2,0,1,79.15,5536.5,2.6383333333333336
5915,0.0,0,0,1,0,49,1,1,0,1,1,1,0,0,1,1,0,0,71.8,3472.05,2.393333333333333
5916,0.0,0,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0,3,69.0,147.8,2.3
5917,0.0,0,0,1,1,37,1,0,2,0,0,0,0,0,0,0,0,0,19.35,683.75,0.645
5917,0.0,1,1,0,0,32,1,0,2,0,0,0,0,0,0,1,0,3,19.8,587.7,0.66
5918,0.0,0,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,2,20.55,654.55,0.685
5919,1.0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,79.35,79.35,2.645
5919,0.0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,20.05,42.7,0.6683333333333333
5921,0.0,1,0,1,0,64,1,0,1,1,0,0,0,0,0,0,1,1,73.55,4764.0,2.4516666666666667
5922,1.0,0,0,1,0,19,1,1,1,0,0,1,0,0,1,0,0,1,89.65,1761.05,2.9883333333333337
5923,1.0,1,0,0,0,10,1,0,1,1,1,1,0,1,1,0,1,0,104.4,1081.45,3.48
5924,0.0,1,0,1,1,13,1,1,0,0,1,1,1,1,0,0,1,0,72.8,930.05,2.4266666666666667
5924,0.0,0,0,0,1,41,1,0,2,0,0,0,0,0,0,1,1,3,20.25,865.0,0.675
5928,0.0,1,0,0,0,9,1,1,1,0,0,0,0,0,0,0,1,0,76.25,684.85,2.5416666666666665
5930,0.0,1,0,0,0,69,1,1,0,1,1,1,1,0,1,2,1,3,81.5,5553.25,2.716666666666667
5931,1.0,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,1,70.1,467.55,2.3366666666666664
5934,0.0,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,1,0,84.75,1816.75,2.825
5934,0.0,0,0,1,1,23,1,0,1,0,0,1,0,0,0,0,1,3,75.3,1702.9,2.51
5935,0.0,0,1,0,0,17,1,1,1,0,0,0,0,1,1,0,1,0,94.2,1608.15,3.14
5937,0.0,1,1,1,0,15,1,1,1,1,0,1,0,1,0,0,1,0,96.5,1392.25,3.216666666666667
5939,0.0,1,0,1,1,48,1,1,2,0,0,0,0,0,0,2,0,2,26.3,1245.05,0.8766666666666667
5939,0.0,0,0,0,0,19,1,1,0,0,0,1,0,0,0,0,1,1,56.1,1033.9,1.87
5940,1.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,70.6,70.6,2.353333333333333
5940,1.0,1,0,1,1,19,1,1,1,0,0,0,0,0,1,0,1,0,83.65,1465.75,2.7883333333333336
5944,0.0,1,0,0,0,53,0,0,0,0,0,1,1,1,1,1,0,3,54.9,3045.75,1.8299999999999998
5945,0.0,1,0,1,0,71,1,1,1,1,1,1,0,1,1,1,1,0,109.6,7854.15,3.6533333333333333
5947,0.0,0,0,1,1,15,1,1,1,0,1,1,0,1,1,0,1,2,105.35,1559.25,3.5116666666666663
5948,0.0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,49.25,97.0,1.6416666666666666
5949,1.0,1,0,1,1,4,1,0,0,0,0,0,1,0,1,0,0,3,61.45,229.55,2.0483333333333333
5949,0.0,0,0,1,0,26,1,0,0,0,1,0,1,1,1,0,1,0,73.05,1959.5,2.435
5949,1.0,0,0,1,1,8,1,0,1,0,1,0,0,1,0,0,1,0,83.55,680.05,2.7849999999999997
5950,0.0,1,0,0,0,18,1,1,1,0,0,0,0,1,0,0,0,2,84.3,1537.9,2.81
5951,0.0,1,0,0,0,33,1,0,0,0,1,1,0,1,0,0,1,3,66.4,2245.4,2.2133333333333334
5954,0.0,0,0,0,0,72,1,1,1,0,0,1,1,1,1,2,1,3,107.5,7853.7,3.5833333333333335
5955,0.0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,1,20.95,109.5,0.6983333333333334
5955,1.0,1,0,1,0,18,1,1,1,0,0,0,0,1,1,0,1,0,94.7,1687.95,3.1566666666666667
5956,1.0,0,1,1,0,5,1,1,1,0,0,0,0,0,0,0,1,0,74.35,334.8,2.478333333333333
5956,0.0,1,1,0,0,21,1,1,1,0,1,1,0,1,1,0,1,0,104.35,2271.85,3.478333333333333
5959,1.0,1,1,0,0,32,1,1,1,0,0,0,0,1,1,0,1,3,96.15,3019.25,3.205
5960,0.0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,29.75,96.85,0.9916666666666667
5960,1.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.05,79.05,2.635
5961,0.0,0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,1,2,19.35,219.35,0.645
5965,0.0,1,0,1,1,72,1,1,1,1,0,1,0,1,1,2,0,2,105.25,7609.75,3.5083333333333333
5966,0.0,1,0,1,0,64,1,1,1,1,0,1,1,1,1,1,1,1,108.5,6880.85,3.6166666666666667
5968,0.0,1,0,1,1,47,1,1,2,0,0,0,0,0,0,2,0,1,24.55,1160.45,0.8183333333333334
5968,0.0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,46.6,87.9,1.5533333333333335
5968,0.0,1,0,1,1,72,1,1,1,0,1,0,0,1,0,1,1,0,89.7,6588.95,2.99
5970,0.0,1,0,1,1,46,1,0,2,0,0,0,0,0,0,2,0,3,19.95,862.4,0.6649999999999999
5973,0.0,1,0,0,0,51,1,1,1,0,1,1,1,0,0,0,1,0,87.35,4473.0,2.9116666666666666
5975,0.0,1,0,1,1,36,1,0,0,1,0,1,0,0,1,1,1,3,63.7,2188.5,2.1233333333333335
5976,1.0,1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,0,70.3,738.2,2.3433333333333333
5977,0.0,0,0,1,1,43,1,1,1,0,0,1,0,0,1,0,1,2,92.55,4039.0,3.085
5980,0.0,1,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,2,87.1,6230.1,2.9033333333333333
5980,1.0,0,0,1,0,44,1,1,1,0,0,0,0,1,1,0,1,0,96.1,4364.1,3.203333333333333
5981,1.0,1,0,1,0,40,1,1,1,0,0,0,0,1,1,0,1,2,97.1,3706.95,3.2366666666666664
5981,0.0,0,1,0,0,35,1,1,1,1,1,1,0,1,1,1,1,0,108.35,3726.15,3.6116666666666664
5982,0.0,0,0,1,1,37,1,1,1,0,1,1,0,0,1,0,1,0,95.15,3532.85,3.171666666666667
5982,0.0,0,0,1,1,23,1,1,0,1,1,1,1,1,1,2,1,3,91.1,2198.3,3.0366666666666666
5982,0.0,0,0,0,0,65,1,1,2,0,0,0,0,0,0,2,0,2,26.5,1698.55,0.8833333333333333
5985,0.0,0,1,1,0,72,1,1,1,0,1,1,0,1,1,1,0,3,105.0,7578.05,3.5
5985,0.0,0,0,0,0,32,1,1,0,1,0,0,0,1,1,1,0,1,74.75,2282.95,2.4916666666666667
5986,0.0,1,0,0,1,39,1,0,2,0,0,0,0,0,0,1,0,2,19.35,779.2,0.645
5989,0.0,0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,0,1,118.6,7990.05,3.953333333333333
5989,0.0,0,0,1,1,24,0,0,0,1,1,1,0,1,1,1,0,0,57.6,1367.75,1.9200000000000002
5989,0.0,0,0,0,0,16,1,0,1,0,1,0,0,0,1,0,1,0,86.25,1340.1,2.875
5993,0.0,1,0,0,0,12,1,0,2,0,0,0,0,0,0,1,0,3,20.05,267.0,0.6683333333333333
5993,0.0,0,0,0,0,66,1,0,0,1,1,1,0,0,0,2,1,2,61.15,4017.45,2.038333333333333
5995,0.0,1,0,0,0,58,1,1,2,0,0,0,0,0,0,2,1,3,25.3,1474.35,0.8433333333333334
5995,1.0,1,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,1,56.65,654.85,1.8883333333333332
5995,0.0,1,1,1,0,23,1,1,1,0,1,1,0,1,1,0,1,0,104.45,2184.85,3.481666666666667
5995,0.0,0,0,0,0,37,1,0,2,0,0,0,0,0,0,1,1,0,19.8,695.05,0.66
5996,0.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,20.45,20.45,0.6816666666666666
5996,0.0,0,0,1,1,67,1,1,0,0,0,1,1,0,1,2,1,2,69.9,4615.9,2.33
5996,0.0,1,1,1,0,40,1,0,1,1,1,1,1,1,0,1,1,3,98.15,4116.8,3.271666666666667
5997,0.0,1,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,2,89.05,6254.45,2.9683333333333333
5998,0.0,0,0,1,0,61,1,1,1,0,1,0,1,0,1,2,1,2,94.35,5703.0,3.145
5998,1.0,1,0,0,0,26,1,1,1,0,0,0,1,0,0,0,1,0,80.5,2088.8,2.683333333333333
5999,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,29.9,29.9,0.9966666666666666
6000,1.0,1,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,0,80.8,713.1,2.6933333333333334
6000,0.0,1,0,0,0,41,1,0,2,0,0,0,0,0,0,2,0,1,20.15,802.35,0.6716666666666666
6005,1.0,0,1,0,0,26,1,1,1,0,1,0,0,1,0,0,1,0,89.15,2277.65,2.9716666666666667
6007,0.0,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,2,115.8,8476.5,3.86
6008,0.0,1,1,0,0,54,0,0,0,0,1,1,0,1,1,1,1,0,55.45,2966.95,1.8483333333333334
6010,0.0,1,0,1,0,70,1,1,2,0,0,0,0,0,0,2,0,2,25.15,1940.85,0.8383333333333333
6013,0.0,1,0,1,1,61,1,1,0,0,0,1,1,1,1,2,1,2,81.0,4976.15,2.7
6015,1.0,0,1,0,0,5,1,1,1,0,0,0,0,1,0,0,1,3,83.15,446.05,2.771666666666667
6016,0.0,0,0,1,1,34,1,0,2,0,0,0,0,0,0,0,0,1,20.65,716.4,0.6883333333333332
6016,0.0,1,0,0,0,35,1,0,2,0,0,0,0,0,0,1,1,1,19.15,638.0,0.6383333333333333
6017,1.0,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,0,70.45,1470.95,2.3483333333333336
6022,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,29.05,44.75,0.9683333333333334
6022,1.0,0,1,0,0,32,1,0,1,0,1,0,0,0,0,0,1,0,74.4,2276.95,2.48
6023,0.0,0,0,1,0,69,1,0,0,0,1,0,0,0,1,2,1,3,61.45,4131.2,2.0483333333333333
6023,1.0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,1,0,100.95,329.95,3.365
6024,0.0,1,0,1,1,72,1,1,2,0,0,0,0,0,0,2,1,2,25.2,1798.9,0.84
6029,0.0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,1,25.65,440.2,0.855
6029,1.0,1,1,0,0,37,1,1,1,0,0,1,0,1,1,0,1,0,101.1,3744.05,3.3699999999999997
6030,0.0,0,1,1,0,28,1,1,1,0,1,1,1,1,1,0,1,0,110.85,3204.4,3.695
6032,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,25.1,25.1,0.8366666666666667
6032,1.0,1,0,0,0,30,1,0,1,0,0,0,0,1,1,0,1,0,90.25,2755.35,3.0083333333333333
6034,0.0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,1,1,75.65,399.45,2.521666666666667
6034,1.0,0,0,1,0,72,0,0,0,0,1,1,0,1,1,2,1,0,54.2,3937.45,1.8066666666666669
6035,0.0,0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,0,2,54.65,1830.1,1.8216666666666665
6035,0.0,0,0,0,0,54,1,1,1,0,1,0,0,1,1,2,1,2,97.2,5129.45,3.24
6036,0.0,0,0,1,0,16,1,0,2,0,0,0,0,0,0,0,0,1,19.6,314.45,0.6533333333333334
6038,1.0,0,0,0,0,24,0,0,0,0,1,1,0,1,1,0,1,3,54.15,1240.25,1.805
6040,0.0,0,0,0,0,15,1,0,2,0,0,0,0,0,0,0,0,1,19.6,299.4,0.6533333333333334
6047,0.0,1,0,1,1,39,1,0,0,1,1,1,0,0,0,1,0,0,59.8,2343.85,1.9933333333333332
6047,1.0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,69.7,316.9,2.3233333333333333
6048,0.0,1,0,1,0,41,1,0,2,0,0,0,0,0,0,2,1,0,19.75,899.45,0.6583333333333333
6048,0.0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,56.55,118.25,1.885
6048,0.0,0,1,1,0,69,1,1,1,0,1,0,1,1,1,2,0,3,105.4,6998.95,3.5133333333333336
6050,0.0,0,0,1,0,69,1,1,1,0,0,1,1,1,1,2,0,2,105.35,7240.65,3.5116666666666663
6050,0.0,0,0,1,1,70,1,1,1,0,1,1,0,1,1,1,1,0,106.5,7397.0,3.55
6051,0.0,0,0,1,1,55,1,0,2,0,0,0,0,0,0,1,0,3,19.15,998.1,0.6383333333333333
6060,1.0,0,1,0,0,5,1,0,1,0,0,1,0,1,0,0,1,1,84.85,415.55,2.828333333333333
6060,0.0,1,0,1,0,70,1,0,2,0,0,0,0,0,0,2,0,3,19.85,1433.8,0.6616666666666667
6061,0.0,1,0,0,1,41,1,0,0,1,1,1,0,1,0,1,0,1,70.2,2894.55,2.3400000000000003
6061,0.0,0,0,0,0,25,1,0,2,0,0,0,0,0,0,1,0,3,19.9,527.5,0.6633333333333333
6064,0.0,1,0,1,1,23,1,0,0,1,0,0,1,0,0,1,0,3,57.2,1423.35,1.9066666666666667
6064,0.0,0,0,0,0,27,1,0,0,1,1,0,0,0,0,2,0,2,52.85,1498.65,1.7616666666666667
6067,0.0,0,0,0,0,65,1,1,1,1,1,1,0,1,1,0,1,3,111.05,7107.0,3.7016666666666667
6072,0.0,1,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,2,20.25,488.25,0.675
6075,0.0,0,0,0,0,52,1,0,0,1,0,0,0,0,0,0,1,2,49.75,2535.55,1.6583333333333334
6075,0.0,1,0,0,0,38,1,1,1,0,1,1,0,0,1,0,1,3,95.1,3691.2,3.17
6077,0.0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,70.15,194.2,2.3383333333333334
6078,0.0,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,2,70.45,849.1,2.3483333333333336
6080,0.0,1,0,0,0,51,1,1,2,0,0,0,0,0,0,2,0,1,24.75,1234.6,0.825
6080,0.0,1,0,1,1,40,1,1,1,0,0,1,0,0,0,0,1,0,81.2,3292.3,2.7066666666666666
6082,0.0,1,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,1,19.25,331.35,0.6416666666666667
6082,0.0,1,0,1,1,23,1,0,2,0,0,0,0,0,0,1,0,1,19.65,436.9,0.6549999999999999
6086,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,80.15,80.15,2.671666666666667
6087,1.0,0,0,0,0,16,1,1,1,0,0,1,0,0,1,0,1,0,88.45,1422.1,2.9483333333333333
6087,0.0,1,0,1,0,72,1,1,0,1,1,1,1,0,0,2,0,1,68.15,4808.7,2.271666666666667
6088,0.0,0,0,1,1,32,1,1,1,0,1,0,0,1,1,0,1,0,98.85,3089.6,3.295
6092,0.0,1,0,0,0,36,1,0,0,1,0,1,1,1,1,0,1,3,79.2,2854.95,2.64
6094,0.0,0,0,0,0,68,1,0,0,1,0,1,0,0,0,1,1,3,54.45,3674.95,1.8150000000000002
6096,0.0,0,0,1,1,64,1,1,2,0,0,0,0,0,0,1,0,1,24.9,1595.5,0.83
6097,1.0,0,0,1,1,66,1,1,1,0,1,1,0,1,1,1,1,3,102.45,6615.15,3.415
6100,0.0,1,0,1,1,26,1,0,2,0,0,0,0,0,0,1,1,2,20.05,505.9,0.6683333333333333
6100,1.0,1,0,1,1,17,1,1,1,0,0,0,0,1,1,0,1,0,92.55,1515.1,3.085
6101,1.0,1,0,0,1,6,1,0,1,0,0,1,0,1,1,0,0,1,94.5,575.45,3.15
6103,0.0,0,0,0,0,26,1,1,1,0,0,1,0,0,0,0,1,0,80.7,2193.0,2.69
6103,0.0,1,0,1,1,59,1,1,1,0,0,1,0,1,1,2,1,3,99.5,5861.75,3.316666666666667
6103,0.0,0,0,1,1,44,1,0,0,1,0,0,1,0,0,0,0,2,56.25,2419.55,1.875
6108,1.0,0,0,1,1,4,1,1,1,0,1,0,0,1,1,0,1,0,97.95,384.5,3.265
6110,1.0,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,79.25,267.6,2.6416666666666666
6112,0.0,0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,1,19.3,279.3,0.6433333333333333
6114,0.0,0,0,0,0,29,0,0,0,1,1,0,1,0,0,1,0,3,39.5,1082.75,1.3166666666666667
6115,0.0,0,0,1,0,72,0,0,0,1,1,1,1,1,1,2,0,2,65.5,4919.7,2.183333333333333
6116,0.0,0,0,1,0,34,1,1,1,0,0,1,0,1,1,0,1,0,100.45,3414.65,3.3483333333333336
6119,0.0,1,0,0,0,46,0,0,0,1,0,1,1,0,0,2,0,1,38.25,1755.35,1.275
6120,0.0,0,1,1,0,62,1,0,0,1,0,1,1,1,1,2,1,3,79.95,4819.75,2.665
6121,0.0,0,1,0,0,63,1,1,0,1,1,1,1,1,0,1,0,2,83.0,5243.05,2.7666666666666666
6121,1.0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,19.1,19.1,0.6366666666666667
6122,0.0,1,0,0,1,24,0,0,0,1,0,0,1,0,0,2,0,1,35.75,830.8,1.1916666666666667
6122,0.0,1,0,1,1,70,1,1,0,1,1,1,1,1,1,2,1,3,90.15,6237.05,3.0050000000000003
6124,0.0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.75,19.75,0.6583333333333333
6127,1.0,0,0,1,0,16,1,1,1,0,0,0,0,1,0,0,1,0,84.95,1378.25,2.8316666666666666
6127,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,45.85,45.85,1.5283333333333333
6128,0.0,1,1,1,0,41,0,0,0,0,1,1,0,1,1,0,1,0,53.95,2215.4,1.7983333333333333
6128,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.65,45.65,1.5216666666666667
6128,0.0,0,0,0,0,56,0,0,0,0,0,0,0,1,1,0,1,3,44.85,2564.95,1.495
6131,0.0,1,0,0,0,35,1,1,0,1,0,1,0,0,0,0,1,0,59.6,2094.9,1.9866666666666668
6131,0.0,0,0,1,1,19,1,0,2,0,0,0,0,0,0,0,0,1,20.2,382.2,0.6733333333333333
6131,0.0,0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,1,20.3,275.4,0.6766666666666666
6133,0.0,0,0,0,0,18,0,0,0,0,0,1,1,0,0,0,1,0,35.2,607.3,1.1733333333333333
6134,0.0,1,0,0,0,62,1,1,2,0,0,0,0,0,0,2,0,2,23.4,1429.65,0.7799999999999999
6135,0.0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,1,0,53.65,404.35,1.7883333333333333
6137,0.0,0,0,0,0,48,0,0,0,1,1,0,0,1,0,0,1,0,44.8,2104.55,1.4933333333333332
6137,0.0,0,0,1,1,6,1,1,1,0,1,1,0,1,0,0,1,1,94.05,518.75,3.135
6139,0.0,1,1,0,0,64,1,0,2,0,0,0,0,0,0,2,1,2,20.05,1198.05,0.6683333333333333
6140,1.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,71.55,71.55,2.385
6141,1.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.65,19.65,0.6549999999999999
6142,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.35,44.35,1.4783333333333333
6143,0.0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,3,45.8,436.2,1.5266666666666666
6145,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.15,44.15,1.4716666666666667
6147,0.0,0,0,1,0,33,1,0,2,0,0,0,0,0,0,0,0,1,20.05,669.45,0.6683333333333333
6152,0.0,0,0,1,0,68,1,1,0,1,0,0,1,0,0,1,0,2,58.25,3975.7,1.9416666666666667
6156,0.0,0,0,0,0,26,1,0,1,1,0,1,1,0,0,1,1,3,87.15,2274.1,2.9050000000000002
6158,1.0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,2,24.1,259.8,0.8033333333333333
